,tempo,avg_cent,std_cent,avg_rolloff,std_rolloff,avg_zcross,std_zcross,avg_flt,std_flt,avg_bw,avg_ctr,std_ctr,rating,expression
0,0.0,2397.7421869591976,15.09159825318001,3499.0921508528786,18.75165475395417,0.6230125183235607,0.018510012202393344,1.82011972356122e-05,0.00025616164202801883,849.4662583924862,69.71826793698496,38.167483596498855,0,(t^(t|11))^((t*12)&11)
1,0.0,1967.8356773321982,139.00218867360215,3359.9080490405117,107.33825317360723,0.4986580073960554,0.056105090504991094,0.40553924441337585,0.06339973211288452,1169.781650902604,16.96379237021551,2.8284036556269196,5,t*(t/10)
2,0.0,1973.796906223037,123.73912315014843,3380.505397121535,84.24355537907135,0.49845603178304904,0.015501033796809649,0.29707396030426025,0.0102531211450696,1174.7618416672449,23.28690758073537,5.089016485519665,5,(t|(t&7))*(t/8)
3,0.0,1090.47314965844,82.70860829138938,2546.3419509594883,161.22207894190942,0.03003502298773987,0.003914257407220967,0.06471866369247437,0.013866093009710312,1119.5782799643046,17.70060813420153,5.406529566293491,10,((t>>6)-(t^((t>>1)|5)))-((t>>4)&5)
4,0.0,1375.247172305457,125.77472801873809,2883.7453358208954,125.74028351389549,0.12708118170309168,0.045806332667913056,0.09441807121038437,0.018604038283228874,1145.1717467140109,19.48521582873609,3.0354910714321086,80,(t*((3+(1^((t>>10)&5)))*(5+(3&(t>>14)))))>>((t>>8)&3)
5,58.59375,1405.4341589782373,318.5459596326899,2943.813299573561,549.6120715783154,0.2105970565698294,0.1257164418339088,0.014997619204223156,0.014760325662791729,1211.3280551279597,37.11367066756483,25.308377510075925,45,t>>((t^(t|11))*(((t|8)&(((t>>10)*(t&11))*10))>>11))
6,14.6484375,142.24677168779496,125.57612423823447,64.69049840085287,310.2846539861237,0.00012181003464818763,0.000870260784390317,6.94245973136276e-05,0.000797828019130975,517.2649803151332,46.739395893358505,34.80829215640529,10,((t>>13)>>(t&(t&(t>>15))))|(t>>(t*(t>>12)))
7,14.6484375,1643.016174433316,79.7310075422552,3641.7494003198294,70.76913877547129,0.27918443496801704,0.03167853032127806,0.00030835517100058496,0.0014797018375247717,1512.2119898942633,71.9840347306831,15.198755028019631,10,(t|9)>>((t&9)*7)
8,15.120967741935484,1442.5821145945533,280.6056650660407,2862.5483075692964,287.22710202389396,0.12082201992270789,0.06216439690858406,0.05468156188726425,0.058273013681173325,1092.6229970901488,52.87613337993758,34.28146194567921,90,t*(((t>>6)&12)|(((t>>12)&25)^(((t>>10)&12)&(t>>17))))
9,17.045454545454547,2069.834396509436,107.67945415895976,3613.347881130064,138.73129225767295,0.5139279884061834,0.015296907021603941,0.018100367859005928,0.01854012720286846,1157.059126993067,22.660010841515582,6.563789661071335,5,(((t|5)*7)>>8)^((t*6)*11)
10,19.53125,1663.508145907567,105.97394082850936,3392.499000533049,70.17425663703251,0.25905871035447764,0.05206358519972107,0.0767555832862854,0.013637186028063297,1340.429223490365,19.333329675527988,3.491585635441101,5,(t*5)&(t>>((t^3)%6))
11,21.306818181818183,899.6073612934341,91.80950039033601,2286.905317164179,254.6489318956349,0.011634419976012793,0.002529559657663484,0.008493439294397831,0.007457519415766001,1053.7784582914815,26.157311294832503,10.026635685834089,0,(t|11)-((t*10)>>11)
12,234.375,1987.975561625773,139.79522829079198,3343.2169509594883,165.20742268788175,0.49339414812100213,0.07294800627512334,0.1195472776889801,0.0460989773273468,1170.6540771010243,19.582465040957025,4.582313187070593,5,((t>>10)*13)*((t^(t^9))+((t+10)>>((t%12)^12)))
